file;Experimenter;from;to;type;ID;DLCFile
EPM_13_OS2.json;Oliver;145.773;146.981;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;148.169;150.502;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;151.919;152.69;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;162.523;164.086;Protected Stretch;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;164.065;165.252;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;170.398;172.044;Protected Stretch;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;176.69;179.898;Protected Stretch;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;179.044;180.811;Protected Stretch;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;183.023;185.502;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;185.502;186.586;Protected Stretch;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;189.336;191.048;Protected Stretch;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;194.366;195.73;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;195.503;199.389;Protected Stretch;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;210.071;212.321;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;216.025;218.207;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;225.707;228.321;Rearing;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;233.071;235.116;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;236.798;238.162;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;250.821;253.003;Protected Stretch;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;261.207;261.662;Grooming;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;269.525;270.321;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;272.275;277.025;Unprotected Stretch;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;277.253;278.028;Unprotected Stretch;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;281.639;283.639;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;286.912;287.866;Grooming;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;288.139;290.298;Rearing;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;296.048;296.593;Protected Stretch;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;296.707;297.343;Protected Stretch;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;298.389;299.798;Grooming;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;300.298;316.616;Grooming;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;317.275;318.298;Grooming;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;320.775;324.684;Protected Stretch;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;329.093;332.275;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;334.162;336.207;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;343.684;344.684;Protected Stretch;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;345.912;346.23;Grooming;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;346.934;347.343;Grooming;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;348.934;353.275;Grooming;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;356.48;358.548;Protected Stretch;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;359.753;383.003;Grooming;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;386.139;388.207;Protected Stretch;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;393.571;395.571;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;400.343;401.843;Grooming;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;402.457;405.093;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;407.525;410.934;Rearing;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;422.139;423.139;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;425.753;427.412;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;429.298;430.503;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;432.321;433.48;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;433.639;435.162;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;438.343;439.253;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;443.389;447.571;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;449.025;450.934;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;465.616;466.843;Protected Stretch;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;466.753;467.343;Grooming;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;470.275;470.775;Grooming;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;471.298;473.003;Rearing;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;473.275;473.798;Grooming;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;475.23;475.753;Grooming;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;482.116;486.912;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;495.548;496.322;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;500.412;501.616;Protected Stretch;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;501.798;504.662;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;508.253;509.878;Head Dip;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;511.639;514.207;Grooming;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;522.207;525.003;Grooming;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;526.343;558.457;Grooming;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;560.912;596.912;Grooming;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_13_OS2.json;Oliver;620.139;621.207;Start/End;EPM_13;EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;0.062;1.062;Start/End;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;5.94;6.961;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;8.815;10.086;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;11.794;13.002;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;14.106;15.669;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;16.752;17.919;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;18.315;19.211;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;22.565;23.752;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;31.752;33.356;Rearing;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;43.398;44.148;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;45.002;45.815;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;46.231;47.523;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;48.023;48.773;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;52.044;53.065;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;53.981;56.544;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;57.231;59.69;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;59.856;61.356;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;61.523;62.627;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;63.273;64.565;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;70.252;71.44;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;71.856;72.502;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;94.523;97.69;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;97.773;98.836;Protected Stretch;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;109.586;110.731;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;111.336;113.398;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;118.169;130.127;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;133.836;136.773;Protected Stretch;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;141.273;142.815;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;143.356;144.002;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;144.231;144.836;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;145.648;146.231;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;148.815;151.481;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;151.815;153.606;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;154.856;157.648;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;157.898;159.148;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;162.606;163.627;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;164.294;165.523;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;166.231;168.419;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;172.336;175.252;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;175.919;177.086;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;179.273;180.94;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;181.231;183.169;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;183.461;184.648;Unprotected Stretch;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;185.231;186.065;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;190.502;192.919;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;217.377;219.398;Protected Stretch;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;220.273;223.794;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;224.794;228.752;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;229.356;230.398;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;230.856;233.294;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;233.794;235.065;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;236.336;237.898;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;244.336;246.356;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;263.877;264.919;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;277.023;278.565;Rearing;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;282.231;288.648;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;289.377;291.315;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;292.315;295.544;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;298.273;300.481;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;304.898;308.336;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;313.648;321.377;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;325.556;327.606;Rearing;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;339.433;341.147;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;342.933;346.004;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;346.968;350.147;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;350.575;353.79;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;368.825;370.575;Rearing;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;389.683;451.111;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;388.254;389.575;Rearing;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;451.468;452.968;Rearing;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;455.79;458.29;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;459.004;461.504;Rearing;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;462.004;462.361;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;474.54;476.611;Rearing;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;479.861;481.218;Rearing;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;490.504;492.147;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;497.611;499.611;Rearing;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;501.433;503.825;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;515.611;519.647;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;524.504;529.147;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;532.04;537.468;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;537.968;540.504;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;542.04;545.933;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;549.361;551.897;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;556.254;558.04;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;559.325;562.968;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;567.254;569.218;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;570.147;572.433;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;575.254;579.075;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;597.825;599.575;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;600.04;602.861;Head Dip;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;602.861;603.2;Start/End;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;7.29;8.825;Unprotected Stretch;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;29.325;31.504;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;37.647;38.54;Protected Stretch;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;39.254;40.397;Protected Stretch;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;76.906;77.606;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;81.006;81.456;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;90.506;91.356;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;100.319;101.069;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;102.444;102.944;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;195.944;196.507;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;200.069;200.632;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;205.132;205.757;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;210.694;212.944;Rearing;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;214.632;215.257;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;246.819;250.194;Protected Stretch;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;255.257;256.757;Rearing;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;260.444;262.444;Protected Stretch;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;268.819;269.382;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;273.007;273.257;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;276.569;277.132;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;279.007;279.444;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;323.257;324.569;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;325.444;326.069;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;328.257;329.007;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;362.759;365.759;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;379.259;380.509;Protected Stretch;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;384.093;384.926;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;386.926;387.343;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;466.343;471.593;Protected Stretch;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;476.343;477.009;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_16_OS.json;Oliver;496.259;496.926;Grooming;EPM_16;EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_OS2.json;Oliver;37.966;38.966;Start/End;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_OS2.json;Oliver;39.356;39.648;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_OS2.json;Oliver;42.981;43.94;Protected Stretch;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_OS2.json;Oliver;44.961;45.961;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_OS2.json;Oliver;46.773;47.398;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
EPM_2_OS2.json;Oliver;47.637;48.031;Grooming;EPM_2;EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000.csv
